"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"21/02/2025 16:00:00 - 21/02/2025 16:15:00","BZN|DE-LU","Sequence 2","42.94","",""
"21/02/2025 16:15:00 - 21/02/2025 16:30:00","BZN|DE-LU","Sequence 1","103.47","",""
"21/02/2025 16:15:00 - 21/02/2025 16:30:00","BZN|DE-LU","Sequence 2","90.05","",""
"21/02/2025 16:30:00 - 21/02/2025 16:45:00","BZN|DE-LU","Sequence 1","103.47","",""
"21/02/2025 16:30:00 - 21/02/2025 16:45:00","BZN|DE-LU","Sequence 2","113.3","",""
"21/02/2025 16:45:00 - 21/02/2025 17:00:00","BZN|DE-LU","Sequence 1","103.47","",""
"21/02/2025 16:45:00 - 21/02/2025 17:00:00","BZN|DE-LU","Sequence 2","130.9","",""
"21/02/2025 17:00:00 - 21/02/2025 17:15:00","BZN|DE-LU","Sequence 1","103.45","",""
"21/02/2025 17:00:00 - 21/02/2025 17:15:00","BZN|DE-LU","Sequence 2","67.56","",""
"21/02/2025 17:15:00 - 21/02/2025 17:30:00","BZN|DE-LU","Sequence 1","103.45","",""
"21/02/2025 17:15:00 - 21/02/2025 17:30:00","BZN|DE-LU","Sequence 2","111.0","",""
"21/02/2025 17:30:00 - 21/02/2025 17:45:00","BZN|DE-LU","Sequence 1","103.45","",""
"21/02/2025 17:30:00 - 21/02/2025 17:45:00","BZN|DE-LU","Sequence 2","117.56","",""
"21/02/2025 17:45:00 - 21/02/2025 18:00:00","BZN|DE-LU","Sequence 1","103.45","",""
"21/02/2025 17:45:00 - 21/02/2025 18:00:00","BZN|DE-LU","Sequence 2","132.59","",""
"21/02/2025 18:00:00 - 21/02/2025 18:15:00","BZN|DE-LU","Sequence 1","101.98","",""
"21/02/2025 18:00:00 - 21/02/2025 18:15:00","BZN|DE-LU","Sequence 2","115.0","",""
"21/02/2025 18:15:00 - 21/02/2025 18:30:00","BZN|DE-LU","Sequence 1","101.98","",""
"21/02/2025 18:15:00 - 21/02/2025 18:30:00","BZN|DE-LU","Sequence 2","95.09","",""
"21/02/2025 18:30:00 - 21/02/2025 18:45:00","BZN|DE-LU","Sequence 1","101.98","",""
"21/02/2025 18:30:00 - 21/02/2025 18:45:00","BZN|DE-LU","Sequence 2","97.71","",""
"21/02/2025 18:45:00 - 21/02/2025 19:00:00","BZN|DE-LU","Sequence 1","101.98","",""
"21/02/2025 18:45:00 - 21/02/2025 19:00:00","BZN|DE-LU","Sequence 2","102.8","",""
"21/02/2025 19:00:00 - 21/02/2025 19:15:00","BZN|DE-LU","Sequence 1","81.95","",""
"21/02/2025 19:00:00 - 21/02/2025 19:15:00","BZN|DE-LU","Sequence 2","112.53","",""
"21/02/2025 19:15:00 - 21/02/2025 19:30:00","BZN|DE-LU","Sequence 1","81.95","",""
"21/02/2025 19:15:00 - 21/02/2025 19:30:00","BZN|DE-LU","Sequence 2","97.84","",""
"21/02/2025 19:30:00 - 21/02/2025 19:45:00","BZN|DE-LU","Sequence 1","81.95","",""
"21/02/2025 19:30:00 - 21/02/2025 19:45:00","BZN|DE-LU","Sequence 2","80.1","",""
"21/02/2025 19:45:00 - 21/02/2025 20:00:00","BZN|DE-LU","Sequence 1","81.95","",""
"21/02/2025 19:45:00 - 21/02/2025 20:00:00","BZN|DE-LU","Sequence 2","73.4","",""
"21/02/2025 20:00:00 - 21/02/2025 20:15:00","BZN|DE-LU","Sequence 1","80.25","",""
"21/02/2025 20:00:00 - 21/02/2025 20:15:00","BZN|DE-LU","Sequence 2","108.1","",""
"21/02/2025 20:15:00 - 21/02/2025 20:30:00","BZN|DE-LU","Sequence 1","80.25","",""
"21/02/2025 20:15:00 - 21/02/2025 20:30:00","BZN|DE-LU","Sequence 2","88.1","",""
"21/02/2025 20:30:00 - 21/02/2025 20:45:00","BZN|DE-LU","Sequence 1","80.25","",""
"21/02/2025 20:30:00 - 21/02/2025 20:45:00","BZN|DE-LU","Sequence 2","72.2","",""
"21/02/2025 20:45:00 - 21/02/2025 21:00:00","BZN|DE-LU","Sequence 1","80.25","",""
"21/02/2025 20:45:00 - 21/02/2025 21:00:00","BZN|DE-LU","Sequence 2","56.3","",""
"21/02/2025 21:00:00 - 21/02/2025 21:15:00","BZN|DE-LU","Sequence 1","70.85","",""
"21/02/2025 21:00:00 - 21/02/2025 21:15:00","BZN|DE-LU","Sequence 2","93.1","",""
"21/02/2025 21:15:00 - 21/02/2025 21:30:00","BZN|DE-LU","Sequence 1","70.85","",""
"21/02/2025 21:15:00 - 21/02/2025 21:30:00","BZN|DE-LU","Sequence 2","80.1","",""
"21/02/2025 21:30:00 - 21/02/2025 21:45:00","BZN|DE-LU","Sequence 1","70.85","",""
"21/02/2025 21:30:00 - 21/02/2025 21:45:00","BZN|DE-LU","Sequence 2","70.0","",""
"21/02/2025 21:45:00 - 21/02/2025 22:00:00","BZN|DE-LU","Sequence 1","70.85","",""
"21/02/2025 21:45:00 - 21/02/2025 22:00:00","BZN|DE-LU","Sequence 2","52.1","",""
"21/02/2025 22:00:00 - 21/02/2025 22:15:00","BZN|DE-LU","Sequence 1","70.64","",""
"21/02/2025 22:00:00 - 21/02/2025 22:15:00","BZN|DE-LU","Sequence 2","86.3","",""
"21/02/2025 22:15:00 - 21/02/2025 22:30:00","BZN|DE-LU","Sequence 1","70.64","",""
"21/02/2025 22:15:00 - 21/02/2025 22:30:00","BZN|DE-LU","Sequence 2","75.09","",""
"21/02/2025 22:30:00 - 21/02/2025 22:45:00","BZN|DE-LU","Sequence 1","70.64","",""
"21/02/2025 22:30:00 - 21/02/2025 22:45:00","BZN|DE-LU","Sequence 2","68.64","",""
"21/02/2025 22:45:00 - 21/02/2025 23:00:00","BZN|DE-LU","Sequence 1","70.64","",""
"21/02/2025 22:45:00 - 21/02/2025 23:00:00","BZN|DE-LU","Sequence 2","54.8","",""
"21/02/2025 23:00:00 - 21/02/2025 23:15:00","BZN|DE-LU","Sequence 1","64.33","",""
"21/02/2025 23:00:00 - 21/02/2025 23:15:00","BZN|DE-LU","Sequence 2","82.87","",""
"21/02/2025 23:15:00 - 21/02/2025 23:30:00","BZN|DE-LU","Sequence 1","64.33","",""
"21/02/2025 23:15:00 - 21/02/2025 23:30:00","BZN|DE-LU","Sequence 2","74.1","",""
"21/02/2025 23:30:00 - 21/02/2025 23:45:00","BZN|DE-LU","Sequence 1","64.33","",""
"21/02/2025 23:30:00 - 21/02/2025 23:45:00","BZN|DE-LU","Sequence 2","60.1","",""
"21/02/2025 23:45:00 - 22/02/2025 00:00:00","BZN|DE-LU","Sequence 1","64.33","",""
"21/02/2025 23:45:00 - 22/02/2025 00:00:00","BZN|DE-LU","Sequence 2","49.1","",""
"22/02/2025 00:00:00 - 22/02/2025 00:15:00","BZN|DE-LU","Sequence 1","50.99","",""
"22/02/2025 00:00:00 - 22/02/2025 00:15:00","BZN|DE-LU","Sequence 2","74.5","",""
"22/02/2025 00:15:00 - 22/02/2025 00:30:00","BZN|DE-LU","Sequence 1","50.99","",""
"22/02/2025 00:15:00 - 22/02/2025 00:30:00","BZN|DE-LU","Sequence 2","64.6","",""
"22/02/2025 00:30:00 - 22/02/2025 00:45:00","BZN|DE-LU","Sequence 1","50.99","",""
"22/02/2025 00:30:00 - 22/02/2025 00:45:00","BZN|DE-LU","Sequence 2","43.2","",""
"22/02/2025 00:45:00 - 22/02/2025 01:00:00","BZN|DE-LU","Sequence 1","50.99","",""
"22/02/2025 00:45:00 - 22/02/2025 01:00:00","BZN|DE-LU","Sequence 2","44.78","",""
"22/02/2025 01:00:00 - 22/02/2025 01:15:00","BZN|DE-LU","Sequence 1","48.62","",""
"22/02/2025 01:00:00 - 22/02/2025 01:15:00","BZN|DE-LU","Sequence 2","59.5","",""
"22/02/2025 01:15:00 - 22/02/2025 01:30:00","BZN|DE-LU","Sequence 1","48.62","",""
"22/02/2025 01:15:00 - 22/02/2025 01:30:00","BZN|DE-LU","Sequence 2","51.4","",""
"22/02/2025 01:30:00 - 22/02/2025 01:45:00","BZN|DE-LU","Sequence 1","48.62","",""
"22/02/2025 01:30:00 - 22/02/2025 01:45:00","BZN|DE-LU","Sequence 2","48.2","",""
"22/02/2025 01:45:00 - 22/02/2025 02:00:00","BZN|DE-LU","Sequence 1","48.62","",""
"22/02/2025 01:45:00 - 22/02/2025 02:00:00","BZN|DE-LU","Sequence 2","49.56","",""
"22/02/2025 02:00:00 - 22/02/2025 02:15:00","BZN|DE-LU","Sequence 1","47.96","",""
"22/02/2025 02:00:00 - 22/02/2025 02:15:00","BZN|DE-LU","Sequence 2","40.09","",""
"22/02/2025 02:15:00 - 22/02/2025 02:30:00","BZN|DE-LU","Sequence 1","47.96","",""
"22/02/2025 02:15:00 - 22/02/2025 02:30:00","BZN|DE-LU","Sequence 2","54.9","",""
"22/02/2025 02:30:00 - 22/02/2025 02:45:00","BZN|DE-LU","Sequence 1","47.96","",""
"22/02/2025 02:30:00 - 22/02/2025 02:45:00","BZN|DE-LU","Sequence 2","52.79","",""
"22/02/2025 02:45:00 - 22/02/2025 03:00:00","BZN|DE-LU","Sequence 1","47.96","",""
"22/02/2025 02:45:00 - 22/02/2025 03:00:00","BZN|DE-LU","Sequence 2","51.6","",""
"22/02/2025 03:00:00 - 22/02/2025 03:15:00","BZN|DE-LU","Sequence 1","42.62","",""
"22/02/2025 03:00:00 - 22/02/2025 03:15:00","BZN|DE-LU","Sequence 2","42.31","",""
"22/02/2025 03:15:00 - 22/02/2025 03:30:00","BZN|DE-LU","Sequence 1","42.62","",""
"22/02/2025 03:15:00 - 22/02/2025 03:30:00","BZN|DE-LU","Sequence 2","52.0","",""
"22/02/2025 03:30:00 - 22/02/2025 03:45:00","BZN|DE-LU","Sequence 1","42.62","",""
"22/02/2025 03:30:00 - 22/02/2025 03:45:00","BZN|DE-LU","Sequence 2","54.3","",""
"22/02/2025 03:45:00 - 22/02/2025 04:00:00","BZN|DE-LU","Sequence 1","42.62","",""
"22/02/2025 03:45:00 - 22/02/2025 04:00:00","BZN|DE-LU","Sequence 2","37.6","",""
"22/02/2025 04:00:00 - 22/02/2025 04:15:00","BZN|DE-LU","Sequence 1","41.2","",""
"22/02/2025 04:00:00 - 22/02/2025 04:15:00","BZN|DE-LU","Sequence 2","51.0","",""
"22/02/2025 04:15:00 - 22/02/2025 04:30:00","BZN|DE-LU","Sequence 1","41.2","",""
"22/02/2025 04:15:00 - 22/02/2025 04:30:00","BZN|DE-LU","Sequence 2","51.9","",""
"22/02/2025 04:30:00 - 22/02/2025 04:45:00","BZN|DE-LU","Sequence 1","41.2","",""
"22/02/2025 04:30:00 - 22/02/2025 04:45:00","BZN|DE-LU","Sequence 2","43.7","",""
"22/02/2025 04:45:00 - 22/02/2025 05:00:00","BZN|DE-LU","Sequence 1","41.2","",""
"22/02/2025 04:45:00 - 22/02/2025 05:00:00","BZN|DE-LU","Sequence 2","40.09","",""
"22/02/2025 05:00:00 - 22/02/2025 05:15:00","BZN|DE-LU","Sequence 1","49.15","",""
"22/02/2025 05:00:00 - 22/02/2025 05:15:00","BZN|DE-LU","Sequence 2","48.3","",""
"22/02/2025 05:15:00 - 22/02/2025 05:30:00","BZN|DE-LU","Sequence 1","49.15","",""
"22/02/2025 05:15:00 - 22/02/2025 05:30:00","BZN|DE-LU","Sequence 2","51.0","",""
"22/02/2025 05:30:00 - 22/02/2025 05:45:00","BZN|DE-LU","Sequence 1","49.15","",""
"22/02/2025 05:30:00 - 22/02/2025 05:45:00","BZN|DE-LU","Sequence 2","59.1","",""
"22/02/2025 05:45:00 - 22/02/2025 06:00:00","BZN|DE-LU","Sequence 1","49.15","",""
"22/02/2025 05:45:00 - 22/02/2025 06:00:00","BZN|DE-LU","Sequence 2","46.37","",""
"22/02/2025 06:00:00 - 22/02/2025 06:15:00","BZN|DE-LU","Sequence 1","49.11","",""
"22/02/2025 06:00:00 - 22/02/2025 06:15:00","BZN|DE-LU","Sequence 2","43.8","",""
"22/02/2025 06:15:00 - 22/02/2025 06:30:00","BZN|DE-LU","Sequence 1","49.11","",""
"22/02/2025 06:15:00 - 22/02/2025 06:30:00","BZN|DE-LU","Sequence 2","51.3","",""
"22/02/2025 06:30:00 - 22/02/2025 06:45:00","BZN|DE-LU","Sequence 1","49.11","",""
"22/02/2025 06:30:00 - 22/02/2025 06:45:00","BZN|DE-LU","Sequence 2","70.9","",""
"22/02/2025 06:45:00 - 22/02/2025 07:00:00","BZN|DE-LU","Sequence 1","49.11","",""
"22/02/2025 06:45:00 - 22/02/2025 07:00:00","BZN|DE-LU","Sequence 2","70.54","",""
"22/02/2025 07:00:00 - 22/02/2025 07:15:00","BZN|DE-LU","Sequence 1","61.22","",""
"22/02/2025 07:00:00 - 22/02/2025 07:15:00","BZN|DE-LU","Sequence 2","63.76","",""
"22/02/2025 07:15:00 - 22/02/2025 07:30:00","BZN|DE-LU","Sequence 1","61.22","",""
"22/02/2025 07:15:00 - 22/02/2025 07:30:00","BZN|DE-LU","Sequence 2","67.6","",""
"22/02/2025 07:30:00 - 22/02/2025 07:45:00","BZN|DE-LU","Sequence 1","61.22","",""
"22/02/2025 07:30:00 - 22/02/2025 07:45:00","BZN|DE-LU","Sequence 2","76.8","",""
"22/02/2025 07:45:00 - 22/02/2025 08:00:00","BZN|DE-LU","Sequence 1","61.22","",""
"22/02/2025 07:45:00 - 22/02/2025 08:00:00","BZN|DE-LU","Sequence 2","76.8","",""
"22/02/2025 08:00:00 - 22/02/2025 08:15:00","BZN|DE-LU","Sequence 1","68.25","",""
"22/02/2025 08:00:00 - 22/02/2025 08:15:00","BZN|DE-LU","Sequence 2","95.3","",""
"22/02/2025 08:15:00 - 22/02/2025 08:30:00","BZN|DE-LU","Sequence 1","68.25","",""
"22/02/2025 08:15:00 - 22/02/2025 08:30:00","BZN|DE-LU","Sequence 2","79.68","",""
"22/02/2025 08:30:00 - 22/02/2025 08:45:00","BZN|DE-LU","Sequence 1","68.25","",""
"22/02/2025 08:30:00 - 22/02/2025 08:45:00","BZN|DE-LU","Sequence 2","67.7","",""
"22/02/2025 08:45:00 - 22/02/2025 09:00:00","BZN|DE-LU","Sequence 1","68.25","",""
"22/02/2025 08:45:00 - 22/02/2025 09:00:00","BZN|DE-LU","Sequence 2","62.53","",""
"22/02/2025 09:00:00 - 22/02/2025 09:15:00","BZN|DE-LU","Sequence 1","67.74","",""
"22/02/2025 09:00:00 - 22/02/2025 09:15:00","BZN|DE-LU","Sequence 2","92.7","",""
"22/02/2025 09:15:00 - 22/02/2025 09:30:00","BZN|DE-LU","Sequence 1","67.74","",""
"22/02/2025 09:15:00 - 22/02/2025 09:30:00","BZN|DE-LU","Sequence 2","78.1","",""
"22/02/2025 09:30:00 - 22/02/2025 09:45:00","BZN|DE-LU","Sequence 1","67.74","",""
"22/02/2025 09:30:00 - 22/02/2025 09:45:00","BZN|DE-LU","Sequence 2","55.07","",""
"22/02/2025 09:45:00 - 22/02/2025 10:00:00","BZN|DE-LU","Sequence 1","67.74","",""
"22/02/2025 09:45:00 - 22/02/2025 10:00:00","BZN|DE-LU","Sequence 2","44.62","",""
"22/02/2025 10:00:00 - 22/02/2025 10:15:00","BZN|DE-LU","Sequence 1","53.21","",""
"22/02/2025 10:00:00 - 22/02/2025 10:15:00","BZN|DE-LU","Sequence 2","77.4","",""
"22/02/2025 10:15:00 - 22/02/2025 10:30:00","BZN|DE-LU","Sequence 1","53.21","",""
"22/02/2025 10:15:00 - 22/02/2025 10:30:00","BZN|DE-LU","Sequence 2","58.39","",""
"22/02/2025 10:30:00 - 22/02/2025 10:45:00","BZN|DE-LU","Sequence 1","53.21","",""
"22/02/2025 10:30:00 - 22/02/2025 10:45:00","BZN|DE-LU","Sequence 2","50.05","",""
"22/02/2025 10:45:00 - 22/02/2025 11:00:00","BZN|DE-LU","Sequence 1","53.21","",""
"22/02/2025 10:45:00 - 22/02/2025 11:00:00","BZN|DE-LU","Sequence 2","40.02","",""
"22/02/2025 11:00:00 - 22/02/2025 11:15:00","BZN|DE-LU","Sequence 1","47.13","",""
"22/02/2025 11:00:00 - 22/02/2025 11:15:00","BZN|DE-LU","Sequence 2","58.07","",""
"22/02/2025 11:15:00 - 22/02/2025 11:30:00","BZN|DE-LU","Sequence 1","47.13","",""
"22/02/2025 11:15:00 - 22/02/2025 11:30:00","BZN|DE-LU","Sequence 2","50.09","",""
"22/02/2025 11:30:00 - 22/02/2025 11:45:00","BZN|DE-LU","Sequence 1","47.13","",""
"22/02/2025 11:30:00 - 22/02/2025 11:45:00","BZN|DE-LU","Sequence 2","47.56","",""
"22/02/2025 11:45:00 - 22/02/2025 12:00:00","BZN|DE-LU","Sequence 1","47.13","",""
"22/02/2025 11:45:00 - 22/02/2025 12:00:00","BZN|DE-LU","Sequence 2","42.56","",""
"22/02/2025 12:00:00 - 22/02/2025 12:15:00","BZN|DE-LU","Sequence 1","40.4","",""
"22/02/2025 12:00:00 - 22/02/2025 12:15:00","BZN|DE-LU","Sequence 2","50.02","",""
"22/02/2025 12:15:00 - 22/02/2025 12:30:00","BZN|DE-LU","Sequence 1","40.4","",""
"22/02/2025 12:15:00 - 22/02/2025 12:30:00","BZN|DE-LU","Sequence 2","47.56","",""
"22/02/2025 12:30:00 - 22/02/2025 12:45:00","BZN|DE-LU","Sequence 1","40.4","",""
"22/02/2025 12:30:00 - 22/02/2025 12:45:00","BZN|DE-LU","Sequence 2","46.72","",""
"22/02/2025 12:45:00 - 22/02/2025 13:00:00","BZN|DE-LU","Sequence 1","40.4","",""
"22/02/2025 12:45:00 - 22/02/2025 13:00:00","BZN|DE-LU","Sequence 2","44.4","",""
"22/02/2025 13:00:00 - 22/02/2025 13:15:00","BZN|DE-LU","Sequence 1","52.69","",""
"22/02/2025 13:00:00 - 22/02/2025 13:15:00","BZN|DE-LU","Sequence 2","38.31","",""
"22/02/2025 13:15:00 - 22/02/2025 13:30:00","BZN|DE-LU","Sequence 1","52.69","",""
"22/02/2025 13:15:00 - 22/02/2025 13:30:00","BZN|DE-LU","Sequence 2","45.05","",""
"22/02/2025 13:30:00 - 22/02/2025 13:45:00","BZN|DE-LU","Sequence 1","52.69","",""
"22/02/2025 13:30:00 - 22/02/2025 13:45:00","BZN|DE-LU","Sequence 2","47.58","",""
"22/02/2025 13:45:00 - 22/02/2025 14:00:00","BZN|DE-LU","Sequence 1","52.69","",""
"22/02/2025 13:45:00 - 22/02/2025 14:00:00","BZN|DE-LU","Sequence 2","64.7","",""
"22/02/2025 14:00:00 - 22/02/2025 14:15:00","BZN|DE-LU","Sequence 1","68.0","",""
"22/02/2025 14:00:00 - 22/02/2025 14:15:00","BZN|DE-LU","Sequence 2","30.05","",""
"22/02/2025 14:15:00 - 22/02/2025 14:30:00","BZN|DE-LU","Sequence 1","68.0","",""
"22/02/2025 14:15:00 - 22/02/2025 14:30:00","BZN|DE-LU","Sequence 2","55.01","",""
"22/02/2025 14:30:00 - 22/02/2025 14:45:00","BZN|DE-LU","Sequence 1","68.0","",""
"22/02/2025 14:30:00 - 22/02/2025 14:45:00","BZN|DE-LU","Sequence 2","62.56","",""
"22/02/2025 14:45:00 - 22/02/2025 15:00:00","BZN|DE-LU","Sequence 1","68.0","",""
"22/02/2025 14:45:00 - 22/02/2025 15:00:00","BZN|DE-LU","Sequence 2","75.13","",""
"22/02/2025 15:00:00 - 22/02/2025 15:15:00","BZN|DE-LU","Sequence 1","85.6","",""
"22/02/2025 15:00:00 - 22/02/2025 15:15:00","BZN|DE-LU","Sequence 2","47.52","",""
"22/02/2025 15:15:00 - 22/02/2025 15:30:00","BZN|DE-LU","Sequence 1","85.6","",""
"22/02/2025 15:15:00 - 22/02/2025 15:30:00","BZN|DE-LU","Sequence 2","60.05","",""
"22/02/2025 15:30:00 - 22/02/2025 15:45:00","BZN|DE-LU","Sequence 1","85.6","",""
"22/02/2025 15:30:00 - 22/02/2025 15:45:00","BZN|DE-LU","Sequence 2","82.96","",""
"22/02/2025 15:45:00 - 22/02/2025 16:00:00","BZN|DE-LU","Sequence 1","85.6","",""
"22/02/2025 15:45:00 - 22/02/2025 16:00:00","BZN|DE-LU","Sequence 2","108.5","",""
"22/02/2025 16:00:00 - 22/02/2025 16:15:00","BZN|DE-LU","Sequence 1","100.95","",""
"22/02/2025 16:00:00 - 22/02/2025 16:15:00","BZN|DE-LU","Sequence 2","56.3","",""
"22/02/2025 16:15:00 - 22/02/2025 16:30:00","BZN|DE-LU","Sequence 1","100.95","",""
"22/02/2025 16:15:00 - 22/02/2025 16:30:00","BZN|DE-LU","Sequence 2","77.6","",""
"22/02/2025 16:30:00 - 22/02/2025 16:45:00","BZN|DE-LU","Sequence 1","100.95","",""
"22/02/2025 16:30:00 - 22/02/2025 16:45:00","BZN|DE-LU","Sequence 2","99.6","",""
"22/02/2025 16:45:00 - 22/02/2025 17:00:00","BZN|DE-LU","Sequence 1","100.95","",""
"22/02/2025 16:45:00 - 22/02/2025 17:00:00","BZN|DE-LU","Sequence 2","129.7","",""
"22/02/2025 17:00:00 - 22/02/2025 17:15:00","BZN|DE-LU","Sequence 1","108.38","",""
"22/02/2025 17:00:00 - 22/02/2025 17:15:00","BZN|DE-LU","Sequence 2","71.4","",""
"22/02/2025 17:15:00 - 22/02/2025 17:30:00","BZN|DE-LU","Sequence 1","108.38","",""
"22/02/2025 17:15:00 - 22/02/2025 17:30:00","BZN|DE-LU","Sequence 2","96.1","",""
"22/02/2025 17:30:00 - 22/02/2025 17:45:00","BZN|DE-LU","Sequence 1","108.38","",""
"22/02/2025 17:30:00 - 22/02/2025 17:45:00","BZN|DE-LU","Sequence 2","113.4","",""
"22/02/2025 17:45:00 - 22/02/2025 18:00:00","BZN|DE-LU","Sequence 1","108.38","",""
"22/02/2025 17:45:00 - 22/02/2025 18:00:00","BZN|DE-LU","Sequence 2","135.5","",""
"22/02/2025 18:00:00 - 22/02/2025 18:15:00","BZN|DE-LU","Sequence 1","106.98","",""
"22/02/2025 18:00:00 - 22/02/2025 18:15:00","BZN|DE-LU","Sequence 2","124.4","",""
"22/02/2025 18:15:00 - 22/02/2025 18:30:00","BZN|DE-LU","Sequence 1","106.98","",""
"22/02/2025 18:15:00 - 22/02/2025 18:30:00","BZN|DE-LU","Sequence 2","117.2","",""
"22/02/2025 18:30:00 - 22/02/2025 18:45:00","BZN|DE-LU","Sequence 1","106.98","",""
"22/02/2025 18:30:00 - 22/02/2025 18:45:00","BZN|DE-LU","Sequence 2","115.2","",""
"22/02/2025 18:45:00 - 22/02/2025 19:00:00","BZN|DE-LU","Sequence 1","106.98","",""
"22/02/2025 18:45:00 - 22/02/2025 19:00:00","BZN|DE-LU","Sequence 2","103.0","",""
"22/02/2025 19:00:00 - 22/02/2025 19:15:00","BZN|DE-LU","Sequence 1","115.18","",""
"22/02/2025 19:00:00 - 22/02/2025 19:15:00","BZN|DE-LU","Sequence 2","137.4","",""
"22/02/2025 19:15:00 - 22/02/2025 19:30:00","BZN|DE-LU","Sequence 1","115.18","",""
"22/02/2025 19:15:00 - 22/02/2025 19:30:00","BZN|DE-LU","Sequence 2","108.4","",""
"22/02/2025 19:30:00 - 22/02/2025 19:45:00","BZN|DE-LU","Sequence 1","115.18","",""
"22/02/2025 19:30:00 - 22/02/2025 19:45:00","BZN|DE-LU","Sequence 2","104.78","",""
"22/02/2025 19:45:00 - 22/02/2025 20:00:00","BZN|DE-LU","Sequence 1","115.18","",""
"22/02/2025 19:45:00 - 22/02/2025 20:00:00","BZN|DE-LU","Sequence 2","95.01","",""
"22/02/2025 20:00:00 - 22/02/2025 20:15:00","BZN|DE-LU","Sequence 1","103.0","",""
"22/02/2025 20:00:00 - 22/02/2025 20:15:00","BZN|DE-LU","Sequence 2","123.4","",""
"22/02/2025 20:15:00 - 22/02/2025 20:30:00","BZN|DE-LU","Sequence 1","103.0","",""
"22/02/2025 20:15:00 - 22/02/2025 20:30:00","BZN|DE-LU","Sequence 2","100.9","",""
"22/02/2025 20:30:00 - 22/02/2025 20:45:00","BZN|DE-LU","Sequence 1","103.0","",""
"22/02/2025 20:30:00 - 22/02/2025 20:45:00","BZN|DE-LU","Sequence 2","88.9","",""
"22/02/2025 20:45:00 - 22/02/2025 21:00:00","BZN|DE-LU","Sequence 1","103.0","",""
"22/02/2025 20:45:00 - 22/02/2025 21:00:00","BZN|DE-LU","Sequence 2","84.92","",""
"22/02/2025 21:00:00 - 22/02/2025 21:15:00","BZN|DE-LU","Sequence 1","101.58","",""
"22/02/2025 21:00:00 - 22/02/2025 21:15:00","BZN|DE-LU","Sequence 2","107.8","",""
"22/02/2025 21:15:00 - 22/02/2025 21:30:00","BZN|DE-LU","Sequence 1","101.58","",""
"22/02/2025 21:15:00 - 22/02/2025 21:30:00","BZN|DE-LU","Sequence 2","93.4","",""
"22/02/2025 21:30:00 - 22/02/2025 21:45:00","BZN|DE-LU","Sequence 1","101.58","",""
"22/02/2025 21:30:00 - 22/02/2025 21:45:00","BZN|DE-LU","Sequence 2","82.8","",""
"22/02/2025 21:45:00 - 22/02/2025 22:00:00","BZN|DE-LU","Sequence 1","101.58","",""
"22/02/2025 21:45:00 - 22/02/2025 22:00:00","BZN|DE-LU","Sequence 2","75.05","",""
"22/02/2025 22:00:00 - 22/02/2025 22:15:00","BZN|DE-LU","Sequence 1","94.27","",""
"22/02/2025 22:00:00 - 22/02/2025 22:15:00","BZN|DE-LU","Sequence 2","100.5","",""
"22/02/2025 22:15:00 - 22/02/2025 22:30:00","BZN|DE-LU","Sequence 1","94.27","",""
"22/02/2025 22:15:00 - 22/02/2025 22:30:00","BZN|DE-LU","Sequence 2","88.7","",""
"22/02/2025 22:30:00 - 22/02/2025 22:45:00","BZN|DE-LU","Sequence 1","94.27","",""
"22/02/2025 22:30:00 - 22/02/2025 22:45:00","BZN|DE-LU","Sequence 2","89.7","",""
"22/02/2025 22:45:00 - 22/02/2025 23:00:00","BZN|DE-LU","Sequence 1","94.27","",""
"22/02/2025 22:45:00 - 22/02/2025 23:00:00","BZN|DE-LU","Sequence 2","79.9","",""
"22/02/2025 23:00:00 - 22/02/2025 23:15:00","BZN|DE-LU","Sequence 1","83.51","",""
"22/02/2025 23:00:00 - 22/02/2025 23:15:00","BZN|DE-LU","Sequence 2","99.6","",""
"22/02/2025 23:15:00 - 22/02/2025 23:30:00","BZN|DE-LU","Sequence 1","83.51","",""
"22/02/2025 23:15:00 - 22/02/2025 23:30:00","BZN|DE-LU","Sequence 2","93.11","",""
"22/02/2025 23:30:00 - 22/02/2025 23:45:00","BZN|DE-LU","Sequence 1","83.51","",""
"22/02/2025 23:30:00 - 22/02/2025 23:45:00","BZN|DE-LU","Sequence 2","76.4","",""
"22/02/2025 23:45:00 - 23/02/2025 00:00:00","BZN|DE-LU","Sequence 1","83.51","",""
"22/02/2025 23:45:00 - 23/02/2025 00:00:00","BZN|DE-LU","Sequence 2","77.3","",""
"23/02/2025 00:00:00 - 23/02/2025 00:15:00","BZN|DE-LU","Sequence 1","91.1","",""
"23/02/2025 00:00:00 - 23/02/2025 00:15:00","BZN|DE-LU","Sequence 2","117.4","",""
"23/02/2025 00:15:00 - 23/02/2025 00:30:00","BZN|DE-LU","Sequence 1","91.1","",""
"23/02/2025 00:15:00 - 23/02/2025 00:30:00","BZN|DE-LU","Sequence 2","77.81","",""
"23/02/2025 00:30:00 - 23/02/2025 00:45:00","BZN|DE-LU","Sequence 1","91.1","",""
"23/02/2025 00:30:00 - 23/02/2025 00:45:00","BZN|DE-LU","Sequence 2","67.6","",""
"23/02/2025 00:45:00 - 23/02/2025 01:00:00","BZN|DE-LU","Sequence 1","91.1","",""
